id_registro_a,id_registro_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,jornada_a,jornada_b,plan_a,plan_b,score,decision
11186,11208,20-07-0003-46,20-07-0149-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11187,11208,20-07-0004-46,20-07-0149-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
3259,3350,01-14-0107-46,01-14-8474-46,ESCUELA NORMAL INTERCULTURAL DE AMATITLÁN,ESCUELA NORMAL INTERCULTURAL DE AMATITLAN,VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),97.6,
3280,3347,01-14-0163-46,01-14-8167-46,COLEGIO MIXTO SAGRADA FAMILIA DE AMATITLÁN,COLEGIO MIXTO SAGRADA FAMILIA DE AMATITLAN,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.6,
3287,3347,01-14-0178-46,01-14-8167-46,COLEGIO MIXTO SAGRADA FAMILIA DE AMATITLÁN,COLEGIO MIXTO SAGRADA FAMILIA DE AMATITLAN,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.6,
3258,3350,01-14-0106-46,01-14-8474-46,ESCUELA NORMAL INTERCULTURAL DE AMATITLÁN,ESCUELA NORMAL INTERCULTURAL DE AMATITLAN,MATUTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),97.6,
5712,5726,05-11-0117-46,05-11-2964-46,LICEO CRISTIANO BILINGÜE SANTIDAD Y PODER,LICEO CRISTIANO BILINGUE SANTIDAD Y PODER,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),FIN DE SEMANA,97.6,
5694,5725,05-11-0069-46,05-11-2963-46,LICEO CRISTIANO BILINGUE SANTIDAD Y PODER,LICEO CRISTIANO BILINGÜE SANTIDAD Y PODER,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.6,
5694,5712,05-11-0069-46,05-11-0117-46,LICEO CRISTIANO BILINGUE SANTIDAD Y PODER,LICEO CRISTIANO BILINGÜE SANTIDAD Y PODER,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
5725,5726,05-11-2963-46,05-11-2964-46,LICEO CRISTIANO BILINGÜE SANTIDAD Y PODER,LICEO CRISTIANO BILINGUE SANTIDAD Y PODER,VESPERTINA,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,97.6,
5780,5791,05-13-1917-46,05-13-3117-46,INSTITUTO DE COMPUTACION INFORMATICA ICI.,INSTITUTO DE COMPUTACION INFORMATICA I.C.I.,MATUTINA,MATUTINA,DIARIO(REGULAR),FIN DE SEMANA,97.6,
11314,11348,21-01-0303-46,21-01-0401-46,"INSTITUTO PARTICULAR MIXTO ""LICEO GENESIS""","INSTITUTO PARTICULAR MIXTO ""LICEO GÉNESIS""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11313,11348,21-01-0302-46,21-01-0401-46,"INSTITUTO PARTICULAR MIXTO ""LICEO GENESIS""","INSTITUTO PARTICULAR MIXTO ""LICEO GÉNESIS""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
18,28,00-01-0186-46,00-01-0197-46,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCIÓN,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCION,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
5418,5422,05-03-0001-46,05-03-0019-46,CENTRO DE EDUCACION DE ADULTOS BUGANVILIA,CENTRO DE EDUCACIÓN DE ADULTOS BUGANVILIA,INTERMEDIA,DOBLE,DOMINICAL,FIN DE SEMANA,97.6,
28,47,00-01-0197-46,00-01-0218-46,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCION,LICEO TECNOLOGICO GUATEMALA DE LA ASUNCION,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
28,395,00-01-0197-46,00-01-0822-46,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCION,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCIÓN,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),97.6,
11628,11632,22-03-0030-46,22-03-0037-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11627,11632,22-03-0029-46,22-03-0037-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11858,11864,22-17-0031-46,22-17-0046-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FE,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
7991,8000,12-10-0085-46,12-10-4919-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
4752,4816,04-01-0339-46,04-01-2840-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,SIN JORNADA,DOBLE,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),FIN DE SEMANA,97.6,
9030,9052,14-01-0242-46,14-01-1137-46,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""",INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
9040,9052,14-01-0269-46,14-01-1137-46,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""",INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,SIN JORNADA,DOBLE,SEMIPRESENCIAL (FIN DE SEMANA),FIN DE SEMANA,97.6,
4752,4814,04-01-0339-46,04-01-2836-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,SIN JORNADA,DOBLE,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),DIARIO(REGULAR),97.6,
4738,4814,04-01-0303-46,04-01-2836-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,DOBLE,DOBLE,SEMIPRESENCIAL,DIARIO(REGULAR),97.6,
4738,4815,04-01-0303-46,04-01-2839-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,DOBLE,DOBLE,SEMIPRESENCIAL,FIN DE SEMANA,97.6,
9154,9157,14-13-0095-46,14-13-0118-46,"COLEGIO PRIVADO MIXTO ""JESUS RUANO MORENO""","COLEGIO PRIVADO MIXTO ""JESÚS RUANO MORENO""",VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
9017,9030,14-01-0181-46,14-01-0242-46,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
9017,9040,14-01-0181-46,14-01-0269-46,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),97.6,
6696,6703,09-12-0054-46,09-12-0081-46,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO PRE-UNIVERSITARIO AMÉRICA MODERNA,VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (FIN DE SEMANA),97.6,
6696,6700,09-12-0054-46,09-12-0067-46,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO PRE-UNIVERSITARIO AMÉRICA MODERNA,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
6695,6703,09-12-0053-46,09-12-0081-46,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO PRE-UNIVERSITARIO AMÉRICA MODERNA,MATUTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (FIN DE SEMANA),97.6,
6695,6700,09-12-0053-46,09-12-0067-46,COLEGIO PRE-UNIVERSITARIO AMERICA MODERNA,COLEGIO PRE-UNIVERSITARIO AMÉRICA MODERNA,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
4752,4813,04-01-0339-46,04-01-2835-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,SIN JORNADA,MATUTINA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),DIARIO(REGULAR),97.6,
4738,4813,04-01-0303-46,04-01-2835-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,DOBLE,MATUTINA,SEMIPRESENCIAL,DIARIO(REGULAR),97.6,
4709,4752,04-01-0203-46,04-01-0339-46,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),97.6,
4709,4738,04-01-0203-46,04-01-0303-46,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,VESPERTINA,DOBLE,DIARIO(REGULAR),SEMIPRESENCIAL,97.6,
7998,8000,12-10-4713-46,12-10-4919-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
7998,7999,12-10-4713-46,12-10-4904-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.6,
7992,8000,12-10-0086-46,12-10-4919-46,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
7046,7063,10-01-1796-46,10-01-2373-46,COLEGIO PRIVADO MIXTO BEATO HERMANO PEDRO,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
7046,7064,10-01-1796-46,10-01-2374-46,COLEGIO PRIVADO MIXTO BEATO HERMANO PEDRO,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
4738,4816,04-01-0303-46,04-01-2840-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,DOBLE,DOBLE,SEMIPRESENCIAL,FIN DE SEMANA,97.6,
4752,4815,04-01-0339-46,04-01-2839-46,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,SIN JORNADA,DOBLE,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),FIN DE SEMANA,97.6,
6380,6459,09-01-0274-46,09-01-0493-46,INSTITUTO TECNOLOGICO PRIVADO DE OCCIDENTE,INSTITUTO TECNOLÓGICO PRIVADO DE OCCIDENTE,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
6351,6380,09-01-0147-46,09-01-0274-46,INSTITUTO TECNOLÓGICO PRIVADO DE OCCIDENTE,INSTITUTO TECNOLOGICO PRIVADO DE OCCIDENTE,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
6846,6847,09-21-0056-46,09-21-0057-46,"COLEGIO TECNICO PRIVADO MIXTO ""LUZ Y VIDA""","COLEGIO TÉCNICO PRIVADO MIXTO ""LUZ Y VIDA""",VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.6,
6380,6554,09-01-0274-46,09-01-3649-46,INSTITUTO TECNOLOGICO PRIVADO DE OCCIDENTE,INSTITUTO TECNOLÓGICO PRIVADO DE OCCIDENTE,DOBLE,DOBLE,FIN DE SEMANA,DIARIO(REGULAR),97.6,
6380,6573,09-01-0274-46,09-01-3775-46,INSTITUTO TECNOLOGICO PRIVADO DE OCCIDENTE,INSTITUTO TECNOLÓGICO PRIVADO DE OCCIDENTE,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.6,
6429,6499,09-01-0419-46,09-01-0826-46,INSTITUTO DIVERSIFICADO ADSC AL INEB DOCTOR WERNER OVALLE LÓPEZ,INSTITUTO DIVERSIFICADO ADSC. AL INEB DOCTOR WERNER OVALLE LOPEZ,DOBLE,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.6,
10335,10361,17-10-0249-46,17-10-0365-46,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMAN,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMÁN,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
10336,10361,17-10-0250-46,17-10-0365-46,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMAN,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMÁN,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11625,11632,22-03-0026-46,22-03-0037-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11857,11864,22-17-0029-46,22-17-0046-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FE,MATUTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
11854,11864,22-17-0019-46,22-17-0046-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FE,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
10919,10941,19-01-0177-46,19-01-0332-46,INSTITUTO TECNICO DE EDUCACIÓN INDUSTRIAL,INSTITUTO TÉCNICO DE EDUCACIÓN INDUSTRIAL,DOBLE,DOBLE,FIN DE SEMANA,DIARIO(REGULAR),97.6,
10910,10919,19-01-0148-46,19-01-0177-46,INSTITUTO TECNICO DE EDUCACION INDUSTRIAL,INSTITUTO TECNICO DE EDUCACIÓN INDUSTRIAL,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
10918,10919,19-01-0175-46,19-01-0177-46,INSTITUTO TÉCNICO DE EDUCACIÓN INDUSTRIAL,INSTITUTO TECNICO DE EDUCACIÓN INDUSTRIAL,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.6,
10954,10955,19-01-0942-46,19-01-0943-46,"CENTRO DE EDUCACIÓN A DISTANCIA ""ITZAMNÁ""","CENTRO DE EDUCACION A DISTANCIA ""ITZAMNÁ""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.6,
11852,11864,22-17-0015-46,22-17-0046-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FE,VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.6,
10933,10955,19-01-0209-46,19-01-0943-46,"CENTRO DE EDUCACIÓN A DISTANCIA ""ITZAMNÁ""","CENTRO DE EDUCACION A DISTANCIA ""ITZAMNÁ""",SIN JORNADA,DOBLE,SEMIPRESENCIAL (UN DÍA A LA SEMANA),FIN DE SEMANA,97.6,
5323,5409,05-02-0093-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5323,5351,05-02-0093-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
4073,4075,02-01-0038-46,02-01-0045-46,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.5,
4075,4087,02-01-0045-46,02-01-0071-46,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),97.5,
5295,5409,05-02-0047-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5287,5351,05-02-0032-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,DOBLE,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
1419,1421,00-07-9543-46,00-07-9547-46,LICEO CRISTIANO DE FORMACIÓN EMPRESARIAL,LICEO CRISTIANO DE FORMACION EMPRESARIAL,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5312,5351,05-02-0080-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
5312,5409,05-02-0080-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5320,5351,05-02-0090-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
10188,10189,17-05-0317-46,17-05-0319-46,CENTRO DE EDUCACION INTEGRAL EL NARANJO,"""CENTRO DE EDUCACION INTEGRAL EL NARANJO""",DOBLE,MATUTINA,FIN DE SEMANA,DIARIO(REGULAR),97.5,
8119,8180,12-15-0114-46,12-15-1300-46,COLEGIO EVANGÉLICO MIXTO CENTROAMERICANO,COLEGIO EVANGELICO MIXTO CENTROAMERICANO,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.5,
5396,5409,05-02-2402-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5351,5366,05-02-0223-46,05-02-0253-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
10188,10196,17-05-0317-46,17-05-0335-46,CENTRO DE EDUCACION INTEGRAL EL NARANJO,"""CENTRO DE EDUCACION INTEGRAL EL NARANJO""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
11083,11102,20-01-0204-46,20-01-0315-46,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,INSTITUTO TECNOLÓGICO PRIVADO DE ORIENTE,MATUTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
5295,5351,05-02-0047-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,DOBLE,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
5287,5409,05-02-0032-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
11060,11102,20-01-0033-46,20-01-0315-46,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,INSTITUTO TECNOLÓGICO PRIVADO DE ORIENTE,DOBLE,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
7727,7736,12-01-0167-46,12-01-0176-46,COLEGIO MIXTO EVANGÉLICO CASA DE JEHOVÁ,"COLEGIO MIXTO EVANGÉLICO ""CASA DE JEHOVÁ""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.5,
7736,7743,12-01-0176-46,12-01-0188-46,"COLEGIO MIXTO EVANGÉLICO ""CASA DE JEHOVÁ""",COLEGIO MIXTO EVANGÉLICO CASA DE JEHOVÁ,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
11102,11132,20-01-0315-46,20-01-2378-46,INSTITUTO TECNOLÓGICO PRIVADO DE ORIENTE,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,SIN JORNADA,DOBLE,SEMIPRESENCIAL (UN DÍA A LA SEMANA),FIN DE SEMANA,97.5,
5397,5409,05-02-2555-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.5,
4678,4693,04-01-0117-46,04-01-0153-46,CENTRO DE ESTUDIOS TECNICOS AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2),CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2),VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5320,5409,05-02-0090-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5321,5351,05-02-0091-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
5351,5396,05-02-0223-46,05-02-2402-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
5366,5409,05-02-0253-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,SIN JORNADA,DOBLE,SEMIPRESENCIAL (UN DÍA A LA SEMANA),FIN DE SEMANA,97.5,
5351,5397,05-02-0223-46,05-02-2555-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5321,5409,05-02-0091-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
9329,9330,15-01-0109-46,15-01-0110-46,CENTRO ESTUDIANTIL MIGUEL ÁNGEL ASTURIAS,CENTRO ESTUDIALTIL MIGUEL ÁNGEL ASTURIAS,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.5,
5322,5409,05-02-0092-46,05-02-2877-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
5322,5351,05-02-0092-46,05-02-0223-46,COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
7983,7987,12-10-0031-46,12-10-0076-46,"COLEGIO PRIVADO MIXTO ""SANTIAGO APOSTOL""","COLEGIO PRIVADO MIXTO ""SANTIAGO APÓSTOL""",VESPERTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
8120,8180,12-15-0115-46,12-15-1300-46,COLEGIO EVANGÉLICO MIXTO CENTROAMERICANO,COLEGIO EVANGELICO MIXTO CENTROAMERICANO,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),97.5,
10169,10188,17-05-0260-46,17-05-0317-46,"""CENTRO DE EDUCACION INTEGRAL EL NARANJO""",CENTRO DE EDUCACION INTEGRAL EL NARANJO,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,97.5,
8097,8180,12-15-0048-46,12-15-1300-46,COLEGIO EVANGÉLICO MIXTO CENTROAMERICANO,COLEGIO EVANGELICO MIXTO CENTROAMERICANO,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),97.5,
7726,7736,12-01-0166-46,12-01-0176-46,COLEGIO MIXTO EVANGÉLICO CASA DE JEHOVÁ,"COLEGIO MIXTO EVANGÉLICO ""CASA DE JEHOVÁ""",VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,97.5,
11070,11102,20-01-0164-46,20-01-0315-46,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,INSTITUTO TECNOLÓGICO PRIVADO DE ORIENTE,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),97.5,
